Categorie annonce;Titre;Lieu;Prix;Chambres;Date brute;Date estimee;Type logement;Standing;Prix numerique;Chambres numeriques;Date NLP;Jours depuis publication;Annee publication;Mois publication;Jour publication;Quartier nettoye;Latitude;Longitude
Appartement;Appartement vue sur mer;Virage;1 000 000 F Cfa;3 chambre;1. févr., 13:49;2026-02-01;Appartement;Standard;1000000;3.0;2026-02-01;53;2026;2;1;Virage;14.7549112;-17.4955253
Appartement;Studio à louer - Mermoz (Cité Batrain);Mermoz;225 000 F Cfa;1 chambre;1. févr., 03:08;2026-02-01;Studio;Standard;225000;1.0;2026-02-01;53;2026;2;1;Mermoz;14.7074454;-17.474397
Appartement;APPARTEMENT F4 NEUF HAUT STANDING POINT E;Point-e;1 200 000 F Cfa;3 chambre;1. févr., 02:01;2026-02-01;F4;Luxe;1200000;3.0;2026-02-01;53;2026;2;1;Point E;14.6964782;-17.4641817
Appartement;Bel appartement F2 Cité Sonatel Zac Mbao;Zac Mbao;200 000 F Cfa;2 chambre;31. janv., 17:59;2026-01-31;F2;Standard;200000;2.0;2026-01-31;54;2026;1;31;ZAC Mbao;14.7304126;-17.3021447
Appartement;Très joli appartement à louer au Point E;Point-e;800 000 F Cfa;3 chambre;5. févr., 06:47;2026-02-05;Appartement;Standard;800000;3.0;2026-02-05;49;2026;2;5;Point E;14.6964782;-17.4641817
Appartement;Tres joli appartement à SOTRAC Mermoz;Mermoz;650 000 F Cfa;3 chambre;31. janv., 17:02;2026-01-31;Appartement;Standard;650000;3.0;2026-01-31;54;2026;1;31;Mermoz;14.7074454;-17.474397
Appartement;Magnifique appartment F4 à SOTRAC MERMOZ;Mermoz;1 000 000 F Cfa;3 chambre;31. janv., 17:01;2026-01-31;F4;Standard;1000000;3.0;2026-01-31;54;2026;1;31;Mermoz;14.7074454;-17.474397
Appartement;APPARTEMENT F4 VUE MER Almadies;Almadies;800 000 F Cfa;3 chambre;31. janv., 13:47;2026-01-31;F4;Standard;800000;3.0;2026-01-31;54;2026;1;31;Almadies;14.7441857;-17.5175251
Appartement;APPARTEMENT;Ngor;400 000 F Cfa;2 chambre;31. janv., 00:47;2026-01-31;Appartement;Standard;400000;2.0;2026-01-31;54;2026;1;31;Ngor;14.7487915;-17.5149607
Appartement;grand appartement standing à louer;Point-e;1 300 000 F Cfa;3 chambre;30. janv., 17:22;2026-01-30;Appartement;Standard;1300000;3.0;2026-01-30;55;2026;1;30;Point E;14.6964782;-17.4641817
Appartement;très belle ,appartement f4 à louer almadie;Almadies;1 799 999 F Cfa;;30. janv., 17:21;2026-01-30;F4;Standard;1799999;4.0;2026-01-30;55;2026;1;30;Almadies;14.7441857;-17.5175251
Appartement;appartement f4 à louer almadies;Almadies;600 000 F Cfa;;30. janv., 17:21;2026-01-30;F4;Standard;600000;4.0;2026-01-30;55;2026;1;30;Almadies;14.7441857;-17.5175251
Appartement;Appartements F3 à louer;Ouakam;260 000 F Cfa;;30. janv., 16:42;2026-01-30;F3;Standard;260000;3.0;2026-01-30;55;2026;1;30;Ouakam;14.7247367;-17.4850662
Appartement;Appartement F4 à louer – Point E;Point-e;850 000 F Cfa;3 chambre;30. janv., 16:16;2026-01-30;F4;Standard;850000;3.0;2026-01-30;55;2026;1;30;Point E;14.6964782;-17.4641817
Appartement;Appartement et magasin commercial à louer;Liberte 4;399 998 F Cfa;;30. janv., 16:16;2026-01-30;Appartement;Standard;399998;;2026-01-30;55;2026;1;30;Liberte 4;14.7199363;-17.4591965
Appartement;Appartement avec vue sur mer a Mermoz;Mermoz;2 600 000 F Cfa;3 chambre;30. janv., 16:07;2026-01-30;Appartement;Standard;2600000;3.0;2026-01-30;55;2026;1;30;Mermoz;14.7074454;-17.474397
Appartement;Appartement a louer aux Mamelles;Mamelles;550 000 F Cfa;3 chambre;30. janv., 16:01;2026-01-30;Appartement;Standard;550000;3.0;2026-01-30;55;2026;1;30;Mamelles;14.7311563;-17.5003005
Appartement;Appartement Grand Standing à louer à Mermoz Pyrotechnique;Mermoz;900 000 F Cfa;;30. janv., 15:25;2026-01-30;Appartement;Standard;900000;;2026-01-30;55;2026;1;30;Mermoz;14.7074454;-17.474397
Appartement;Appartement à louer aux Almadies sur la corniche;Almadies;2 000 000 F Cfa;4 chambre;30. janv., 12:59;2026-01-30;Appartement;Standard;2000000;4.0;2026-01-30;55;2026;1;30;Almadies;14.7441857;-17.5175251
Appartement;Appartement F4 à louer à Yoff Onomo;Yoff;500 000 F Cfa;;21. janv., 10:26;2026-01-21;F4;Standard;500000;4.0;2026-01-21;64;2026;1;21;Yoff;14.7603583;-17.468149
Appartement;Appartement F3 neuf à louer gare TER Dalifort;Dalifort;225 000 F Cfa;2 chambre;17. févr., 16:16;2026-02-17;F3;Standard;225000;2.0;2026-02-17;37;2026;2;17;Dalifort;14.7414859;-17.4093102
Appartement;Appartement à louer aux mamelles;Mamelles;550 000 F Cfa;3 chambre;30. janv., 06:52;2026-01-30;Appartement;Standard;550000;3.0;2026-01-30;55;2026;1;30;Mamelles;14.7311563;-17.5003005
Appartement;Appartement à louer aux almadies F4;Almadies;850 000 F Cfa;3 chambre;30. janv., 06:51;2026-01-30;F4;Standard;850000;3.0;2026-01-30;55;2026;1;30;Almadies;14.7441857;-17.5175251
Appartement;Mini studio à louer à Fass;Fass;175 000 F Cfa;1 chambre;29. janv., 16:19;2026-01-29;Studio;Standard;175000;1.0;2026-01-29;56;2026;1;29;Fass;14.6882763;-17.4553657
Appartement;Appartement à louer au Point E;Point-e;750 000 F Cfa;3 chambre;29. janv., 15:54;2026-01-29;Appartement;Standard;750000;3.0;2026-01-29;56;2026;1;29;Point E;14.6964782;-17.4641817
Appartement;Appartement à louer;scat urbam;350 000 F Cfa;2 chambre;29. janv., 15:27;2026-01-29;Appartement;Standard;350000;2.0;2026-01-29;56;2026;1;29;Scat Urbam;14.7360686;-17.4591267
Appartement;APPARTEMENT A LOUER A ZAC MBAO CITE SONATEL;Zac Mbao;140 000 F Cfa;2 chambre;29. janv., 14:26;2026-01-29;Appartement;Standard;140000;2.0;2026-01-29;56;2026;1;29;ZAC Mbao;14.7304126;-17.3021447
Appartement;Appartement à louer;Hlm;650 000 F Cfa;4 chambre;29. janv., 13:39;2026-01-29;Appartement;Standard;650000;4.0;2026-01-29;56;2026;1;29;Hlm;14.7100734;-17.4441806
Appartement;Très bel appartement aux Almadies;Almadies;1 000 000 F Cfa;3 chambre;29. janv., 09:21;2026-01-29;Appartement;Standard;1000000;3.0;2026-01-29;56;2026;1;29;Almadies;14.7441857;-17.5175251
Appartement;Duplex fan pied dans l'eau 3 chambre à louer vue mer;Fann;2 500 000 F Cfa;3 chambre;28. janv., 21:38;2026-01-28;Chambre;Standard;2500000;3.0;2026-01-28;57;2026;1;28;Fann;14.690791;-17.4665592
Appartement;APPARTEMENTS A LOUER;Almadies;650 000 F Cfa;3 chambre;16. janv., 09:59;2026-01-16;Appartement;Standard;650000;3.0;2026-01-16;69;2026;1;16;Almadies;14.7441857;-17.5175251
Appartement;Corniche appartement vide à louer 3 chambres;Fann;2 000 000 F Cfa;3 chambre;28. janv., 16:48;2026-01-28;Chambre;Standard;2000000;3.0;2026-01-28;57;2026;1;28;Fann;14.690791;-17.4665592
Appartement;Appartement F6 corniche des Mamelles;Corniche;2 000 000 F Cfa;4 chambre;28. janv., 15:35;2026-01-28;F6;Standard;2000000;4.0;2026-01-28;57;2026;1;28;Corniche;14.703011;-17.4789332
Appartement;Appartement neuf à louer à Amitié 3 VDN;Amitié;850 000 F Cfa;3 chambre;28. janv., 15:00;2026-01-28;Appartement;Standard;850000;3.0;2026-01-28;57;2026;1;28;Amitie;14.7030079;-17.4586932
Appartement;Appartement vide à louer aux Almadies;Almadies;1 500 000 F Cfa;3 chambre;28. janv., 13:38;2026-01-28;Appartement;Standard;1500000;3.0;2026-01-28;57;2026;1;28;Almadies;14.7441857;-17.5175251
Appartement;Ref_2907_GL Appartements à louer au Point E;Point-e;1 500 000 F Cfa;3 chambre;28. janv., 11:49;2026-01-28;Appartement;Standard;1500000;3.0;2026-01-28;57;2026;1;28;Point E;14.6964782;-17.4641817
Appartement;Appartements à Keur Massar;Hlm;150 000 F Cfa;2 chambre;28. janv., 10:37;2026-01-28;Appartement;Standard;150000;2.0;2026-01-28;57;2026;1;28;Hlm;14.7100734;-17.4441806
Appartement;SHOWROOM A LOUER LA VND;VDN;1 659 000 F Cfa;;28. janv., 10:12;2026-01-28;Appartement;Standard;1659000;;2026-01-28;57;2026;1;28;VDN;14.7842013;-17.3936821
Appartement;Appartement F4 à louer à la Cité Biagui;Virage;900 000 F Cfa;3 chambre;28. janv., 00:09;2026-01-28;F4;Standard;900000;3.0;2026-01-28;57;2026;1;28;Virage;14.7549112;-17.4955253
Appartement;4 chambres salon à louer aux plateau corniche;Plateau;2 700 000 F Cfa;4 chambre;1. févr., 22:12;2026-02-01;Chambre;Standard;2700000;4.0;2026-02-01;53;2026;2;1;Plateau;14.6768175;-17.4392915
Appartement;Corniche plateau 4 chambres à louer vue mer;Plateau;4 000 000 F Cfa;4 chambre;27. janv., 16:01;2026-01-27;Chambre;Standard;4000000;4.0;2026-01-27;58;2026;1;27;Plateau;14.6768175;-17.4392915
Appartement;Corniche fan résidence 3 chambres salon vue mer;Fann;3 250 000 F Cfa;3 chambre;27. janv., 15:56;2026-01-27;Chambre;Standard;3250000;3.0;2026-01-27;58;2026;1;27;Fann;14.690791;-17.4665592
Appartement;Appartement F4 à louer à Fann Résidence;Fann;1 200 000 F Cfa;3 chambre;27. janv., 15:11;2026-01-27;F4;Standard;1200000;3.0;2026-01-27;58;2026;1;27;Fann;14.690791;-17.4665592
Appartement;Grand appart f3 à la médina pour bureau ou habitation;Médina;320 000 F Cfa;2 chambre;27. janv., 13:20;2026-01-27;F3;Standard;320000;2.0;2026-01-27;58;2026;1;27;Médina;14.6804866;-17.4509285
Appartement;Appartement F4 Sipres foire;Sicap foire;380 000 F Cfa;3 chambre;27. janv., 12:58;2026-01-27;F4;Standard;380000;3.0;2026-01-27;58;2026;1;27;Sicap Foire;14.7413339;-17.4652931
Appartement;Appartement F4 à louer à la cite africa;Ouakam;900 000 F Cfa;3 chambre;10. mars, 15:01;2026-03-10;F4;Standard;900000;3.0;2026-03-10;16;2026;3;10;Ouakam;14.7247367;-17.4850662
Appartement;F6 en Triplex corniche Ouakam;Ouakam;1 200 000 F Cfa;4 chambre;vendredi, 20:12;2026-03-20;F6;Standard;1200000;4.0;2026-03-20;6;2026;3;20;Ouakam;14.7247367;-17.4850662
Appartement;Appartement F4 aux Maristes 1 derrière Auchan Dalifort;Hann maristes;400 000 F Cfa;3 chambre;27. janv., 11:17;2026-01-27;F4;Standard;400000;3.0;2026-01-27;58;2026;1;27;Hann Maristes;14.7302558;-17.432528
Appartement;Appartement duplex vue mer waterfront;Mermoz;3 000 000 F Cfa;3 chambre;27. janv., 11:15;2026-01-27;Duplex;Standard;3000000;3.0;2026-01-27;58;2026;1;27;Mermoz;14.7074454;-17.474397
Appartement;Appartement Mermoz;Mermoz;700 000 F Cfa;3 chambre;27. janv., 11:14;2026-01-27;Appartement;Standard;700000;3.0;2026-01-27;58;2026;1;27;Mermoz;14.7074454;-17.474397
Appartement;Joli apt F4 aux Almadies;Almadies;850 000 F Cfa;3 chambre;27. janv., 09:23;2026-01-27;F4;Standard;850000;3.0;2026-01-27;58;2026;1;27;Almadies;14.7441857;-17.5175251
Appartement;Appartement F4 à louer à Sacre coeur 3 sur la vdn;VDN;900 000 F Cfa;3 chambre;26. janv., 23:34;2026-01-26;F4;Standard;900000;3.0;2026-01-26;59;2026;1;26;VDN;14.7842013;-17.3936821
Appartement;Appartement a louer;Hann maristes;250 000 F Cfa;2 chambre;26. janv., 22:53;2026-01-26;Appartement;Standard;250000;2.0;2026-01-26;59;2026;1;26;Hann Maristes;14.7302558;-17.432528
Appartement;Appartement a louer;Liberte 2;350 000 F Cfa;2 chambre;26. janv., 22:50;2026-01-26;Appartement;Standard;350000;2.0;2026-01-26;59;2026;1;26;Liberte 2;14.7163529;-17.4529293
Appartement;Appartement à louer au Point E;Point-e;850 000 F Cfa;3 chambre;26. janv., 16:46;2026-01-26;Appartement;Standard;850000;3.0;2026-01-26;59;2026;1;26;Point E;14.6964782;-17.4641817
Appartement;APPARTEMENT/STUDIO A LOUER U.20 AU PREMIER ETAGE;Parcelles Assainies;225 000 F Cfa;;26. janv., 16:40;2026-01-26;Studio;Standard;225000;1.0;2026-01-26;59;2026;1;26;Parcelles Assainies;14.7594072;-17.4384546
Appartement;Appartements à louer au Point E;Point-e;700 000 F Cfa;4 chambre;26. janv., 16:34;2026-01-26;Appartement;Standard;700000;4.0;2026-01-26;59;2026;1;26;Point E;14.6964782;-17.4641817
Appartement;Magnifique duplex à louer aux Almadies;Almadies;2 000 000 F Cfa;4 chambre;26. janv., 15:55;2026-01-26;Duplex;Standard;2000000;4.0;2026-01-26;59;2026;1;26;Almadies;14.7441857;-17.5175251
Appartement;Appartement à Fann Mermoz avec piscine;Mermoz;2 000 000 F Cfa;3 chambre;26. janv., 15:54;2026-01-26;Appartement;Standard;2000000;3.0;2026-01-26;59;2026;1;26;Mermoz;14.7074454;-17.474397
Appartement;Duplex F4 Waterfront Corniche;Fann;2 500 000 F Cfa;;26. janv., 14:31;2026-01-26;F4;Standard;2500000;4.0;2026-01-26;59;2026;1;26;Fann;14.690791;-17.4665592
Appartement;Appartement a louer aux Almadies avec vue sur mer piscine;Almadies;2 000 000 F Cfa;5 chambre;26. janv., 13:30;2026-01-26;Appartement;Standard;2000000;5.0;2026-01-26;59;2026;1;26;Almadies;14.7441857;-17.5175251
Appartement;Magnifique duplex à louer aux Almadies avec vue sur mer;Almadies;1 500 000 F Cfa;3 chambre;26. janv., 13:29;2026-01-26;Duplex;Standard;1500000;3.0;2026-01-26;59;2026;1;26;Almadies;14.7441857;-17.5175251
Appartement;Appartement à Louer à Kounoune;Kounoune;150 000 F Cfa;2 chambre;26. janv., 13:07;2026-01-26;Appartement;Standard;150000;2.0;2026-01-26;59;2026;1;26;Kounoune;14.7530803;-17.2541088
Appartement;Très grand F3 Dakar Plateau Corniche Est Gorée View;Plateau;1 800 000 F Cfa;2 chambre;26. janv., 12:47;2026-01-26;F3;Standard;1800000;2.0;2026-01-26;59;2026;1;26;Plateau;14.6768175;-17.4392915
Appartement;Stuio à louer - recasement;Almadies;300 000 F Cfa;1 chambre;26. janv., 11:54;2026-01-26;Appartement;Standard;300000;1.0;2026-01-26;59;2026;1;26;Almadies;14.7441857;-17.5175251
Appartement;Appartement F4 - vue mer panoramique au Mamelles;Mamelles;1 300 000 F Cfa;4 chambre;26. janv., 08:43;2026-01-26;F4;Standard;1300000;4.0;2026-01-26;59;2026;1;26;Mamelles;14.7311563;-17.5003005
Appartement;Appartement à louer almadies;Almadies;900 000 F Cfa;3 chambre;25. janv., 23:55;2026-01-25;Appartement;Standard;900000;3.0;2026-01-25;60;2026;1;25;Almadies;14.7441857;-17.5175251
Appartement;Duplex 3 chambres salon à louer Mermoz;Mermoz;900 000 F Cfa;3 chambre;25. janv., 23:48;2026-01-25;Chambre;Standard;900000;3.0;2026-01-25;60;2026;1;25;Mermoz;14.7074454;-17.474397
Appartement;Appartement à louer à Ngor almadies;Almadies;500 000 F Cfa;2 chambre;25. janv., 23:48;2026-01-25;Appartement;Standard;500000;2.0;2026-01-25;60;2026;1;25;Almadies;14.7441857;-17.5175251
Appartement;Grand appartement Almadies;Ouakam;850 000 F Cfa;3 chambre;25. janv., 08:47;2026-01-25;Appartement;Standard;850000;3.0;2026-01-25;60;2026;1;25;Ouakam;14.7247367;-17.4850662
Appartement;À Louer – Appartement F3 avec Vue sur Mer aux Almadies;Almadies;1 400 000 F Cfa;2 chambre;24. janv., 21:00;2026-01-24;F3;Standard;1400000;2.0;2026-01-24;61;2026;1;24;Almadies;14.7441857;-17.5175251
Appartement;Studio non meublé à louer à la cité mbackiyou faye;Mamelles;350 000 F Cfa;1 chambre;28. janv., 09:21;2026-01-28;Studio;Meuble;350000;1.0;2026-01-28;57;2026;1;28;Mamelles;14.7311563;-17.5003005
